time,fcu_reaFloSup_y,fcu_reaPCoo_y,fcu_reaPFan_y,fcu_reaPHea_y,zon_reaCO2RooAir_y,zon_reaPLig_y,zon_reaPPlu_y,zon_reaTRooAir_y,zon_weaSta_reaWeaCeiHei_y,zon_weaSta_reaWeaCloTim_y,zon_weaSta_reaWeaHDifHor_y,zon_weaSta_reaWeaHDirNor_y,zon_weaSta_reaWeaHGloHor_y,zon_weaSta_reaWeaHHorIR_y,zon_weaSta_reaWeaLat_y,zon_weaSta_reaWeaLon_y,zon_weaSta_reaWeaNOpa_y,zon_weaSta_reaWeaNTot_y,zon_weaSta_reaWeaPAtm_y,zon_weaSta_reaWeaRelHum_y,zon_weaSta_reaWeaSolAlt_y,zon_weaSta_reaWeaSolDec_y,zon_weaSta_reaWeaSolHouAng_y,zon_weaSta_reaWeaSolTim_y,zon_weaSta_reaWeaSolZen_y,zon_weaSta_reaWeaTBlaSky_y,zon_weaSta_reaWeaTDewPoi_y,zon_weaSta_reaWeaTDryBul_y,zon_weaSta_reaWeaTWetBul_y,zon_weaSta_reaWeaWinDir_y,zon_weaSta_reaWeaWinSpe_y,con_oveTSetCoo_activate,con_oveTSetCoo_u,con_oveTSetHea_activate,con_oveTSetHea_u,fcu_oveFan_activate,fcu_oveFan_u,fcu_oveTSup_activate,fcu_oveTSup_u,room_temperature_C,outdoor_temperature_C,lower_setpoint_C,upper_setpoint_C,occupancy,comfortable,occupied,sampled_discomfort_C,heating_thermal_energy_kWh,cooling_electric_energy_kWh,fan_electric_energy_kWh,sampled_hvac_energy_kWh
442800,0.0,0.0,0.0,0.0,405.82983972857124,56.64000000000001,25.92,289.1625480662396,77777,442800,0.0,0.0,0.0,241,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.33,-0.8620140020217102,-0.39472512557766043,29.036686155146967,442483.09625660896,2.4328103288166067,255.43320689249893,260.34999999999997,273.15,269.22288718581905,3.543018381548489,4.6,0,303.15,0,288.15,0,0.0,0,294.15,16.012548066239617,0.0,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
446400,0.0,0.0,0.0,0.0,403.53597656534936,56.64000000000001,25.92,288.91166248017066,77777,446400,0.0,0.0,0.0,245,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.31,-0.6621805267899883,-0.3946455267930678,29.298408957298253,446082.0431283545,2.232976853584885,256.4618597483721,260.34999999999997,274.25,269.9721308619743,3.543018381548489,3.1,0,303.15,0,288.15,0,0.0,0,294.15,15.761662480170685,1.1000000000000227,15.0,30.0,0,1,0,0.0,0.0,0.0,0.0,0.0
450000,0.001286928659636967,0.0,0.00010659787386903353,16.167074949024652,402.24378223328887,56.64000000000001,25.92,288.13309025453566,77777,450000,0.0,0.0,0.0,232,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.44,-0.46160172693463375,-0.39456571667723317,29.560131808068846,449680.99066866335,2.0323980537295303,252.96282898578232,260.95,270.34999999999997,267.5298914125628,3.543018381548489,3.6,0,303.15,0,288.15,0,0.002579498584537197,0,294.19901047310617,14.983090254535682,-2.8000000000000114,15.0,30.0,0,0,0,0.016909745464317893,0.01616707494902465,0.0,1.0659787386903353e-07,0.01616718154689852
453600,0.02829212799108499,0.0,0.054527376174488044,221.3209031500794,402.44200799672063,56.64000000000001,25.92,288.13808297049883,77777,453600,0.0,0.0,0.0,235,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.44,-0.26543203445323926,-0.3944856952917199,29.821854707579835,453279.9388792009,1.8362283612481358,253.64739893409376,261.45,270.95,268.039497054991,3.543018381548489,7.2,0,303.15,0,288.15,0,0.05151800737079,0,295.128842140045,14.988082970498851,-2.1999999999999886,15.0,30.0,0,0,0,0.01191702950114859,0.2213209031500794,0.0,5.4527376174488045e-05,0.22137543052625389
457200,0.04632828023241123,0.0,0.15961979245909527,394.5140060043546,401.48378012834496,56.64000000000001,25.92,288.1418157629383,77777,457200,7.3965517241379315,18.10629562043795,1.3469387755102067,232,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.44,-0.07821199224961695,-0.39440546269824084,30.083577655952244,456878.8877616311,1.6490083190445135,252.96282898578232,260.95,270.34999999999997,267.5298914125628,3.543018381548489,7.2,0,303.15,0,288.15,0,0.08428376720448859,0,295.7513915768853,14.991815762938302,-2.8000000000000114,15.0,30.0,0,0,0,0.00818423706169824,0.3945140060043546,0.0,0.00015961979245909528,0.3946736257968137
460800,0.035839103098427486,0.0,0.09039943043049319,288.2948550313441,400.9015490667819,56.64000000000001,25.92,288.19392204163637,77777,460800,71.03916256157635,370.0269916723797,93.42157974300832,232,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.42,0.09479861364955022,-0.39432501895865796,30.34530065330696,460477.83731761645,1.4759977131453463,252.8148178048218,260.34999999999997,270.34999999999997,267.4256352120496,3.543018381548489,5.7,0,303.15,0,288.15,0,0.0648568295413396,0,295.3822797612854,15.043922041636392,-2.8000000000000114,21.0,24.0,2,0,1,5.956077958363608,0.2882948550313441,0.0,9.039943043049318e-05,0.2883852544617746
464400,0.13766365673766257,0.0,2.720586266290339,723.447667044631,606.0252132789378,566.4000000000001,259.20000000000005,294.2040159054096,77777,464400,109.20748959778086,731.7096672526369,235.6035052910053,251,0.6939429105929453,-1.830152253641254,0.1,0.1,101325,0.33,0.24677131272206587,-0.3942443641349822,30.6070236997648,464076.7875488182,1.3240250140728307,257.91605390217035,262.04999999999995,275.34999999999997,270.97687539926443,3.543018381548489,6.2,0,297.15,0,294.15,0,0.24995442406924373,0,298.8991340573156,21.054015905409642,2.1999999999999886,21.0,24.0,2,1,1,0.0,0.7234476670446309,0.0,0.0027205862662903393,0.7261682533109213
468000,0.01108972944919524,0.0,0.007986044827391245,2.2831593949676297,731.7923745160987,566.4000000000001,259.20000000000005,294.3199756261013,77777,468000,97.9529499626587,844.9528787878788,356.76900183150184,275,0.6939429105929453,-1.830152253641254,0.4,0.4,101325,0.18,0.3688379929088472,-0.3941634982893735,30.86874679544647,467675.7384568962,1.2019583338860493,263.9363963856467,259.25,280.34999999999997,273.52193312895344,3.543018381548489,5.7,0,297.15,0,294.15,0,0.018908567788883564,0,294.50926278798875,21.169975626101348,7.199999999999989,21.0,24.0,2,1,1,0.0,0.0022831593949676297,0.0,7.986044827391246e-06,0.002291145439795021
471600,-3.65839219011361e-42,0.0,8.613254395300504e-82,1.0976805694539122e-38,808.4097353550691,566.4000000000001,259.20000000000005,296.57847108121865,77777,471600,77.667004048583,909.1007494004796,445.47960372960375,277,0.6939429105929453,-1.830152253641254,0.2,0.30000000000000004,101325,0.13,0.45060657722962505,-0.39408242148414063,31.13046994047258,471274.69004350895,1.1201897495652715,264.3845075854313,257.54999999999995,282.54999999999995,274.5383158657793,3.543018381548489,5.7,0,297.15,0,294.15,0,0.0,0,294.15,23.428471081218674,9.399999999999977,21.0,24.0,2,1,1,0.0,1.0976805694539122e-41,0.0,8.613254395300504e-85,1.0976805694539122e-41
475200,0.1812827030632462,245.41679491873745,6.196417113432278,0.0,854.570737875882,566.4000000000001,259.20000000000005,297.2171100090968,77777,475200,55.04934210526316,942.8693747129955,484.51270396270394,289,0.6939429105929453,-1.830152253641254,0.2,0.2,101325,0.21,0.48262658607178843,-0.3940011337817406,31.392193134963623,474873.6423103134,1.0881697407231081,267.1182570160958,263.75,283.75,276.2027531930685,3.543018381548489,4.1,0,297.15,0,294.15,0,0.3300263435011104,0,293.1896838779867,24.067110009096837,10.600000000000023,21.0,24.0,2,0,1,0.06711000909683662,0.0,0.24541679491873744,0.006196417113432278,0.25161321203216974
478800,0.2622551147521306,507.38010199772793,18.760458187391887,0.0,882.8065222953529,566.4000000000001,259.20000000000005,297.1813736393987,77777,478800,31.308189655172413,962.9502925531915,475.6382183908046,284,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.14,0.46047240185213356,-0.39391963524477935,31.65391637904003,478472.5952589655,1.110323924942763,266.13594089150644,260.34999999999997,285.95,276.8849982207626,3.543018381548489,3.1,0,297.15,0,294.15,0,0.4770217123074164,0,291.425739452311,24.031373639398737,12.800000000000011,21.0,24.0,2,0,1,0.03137363939873694,0.0,0.507380101997728,0.018760458187391887,0.5261405601851199
482400,0.2921166899282567,627.153637208187,25.926306599865097,0.0,899.9627071255959,566.4000000000001,259.20000000000005,297.16131881365084,77777,482400,5.805780933062879,899.6272344192635,379.94591402928677,286,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.24,0.38725474792132775,-0.3938379259360107,31.9156396728221,482071.5488911194,1.1835415788735688,266.53682206415823,265.95,284.84999999999997,277.3060059065838,5.899212871740834,3.6,0,297.15,0,294.15,0,0.5311930101703746,0,290.7756838779555,24.01131881365086,11.699999999999989,21.0,24.0,2,0,1,0.011318813650859738,0.0,0.627153637208187,0.025926306599865098,0.653079943808052
486000,0.3012412334110961,665.5054276127519,28.43248321231662,0.0,910.3868025389972,566.4000000000001,259.20000000000005,297.1479525325767,77777,486000,0.7235294117647056,739.1155245897455,239.82876712328766,289,0.6939429105929453,-1.830152253641254,0.1,0.2,101325,0.2,0.2718164040438664,-0.39375600591833687,32.17736301643003,485670.5032084282,1.2989799227510301,267.24978498571215,263.75,284.84999999999997,276.8549959751253,5.899212871740834,3.1,0,297.15,0,294.15,0,0.5476939574610699,0,290.57767251046715,23.997952532576733,11.699999999999989,21.0,24.0,2,1,1,0.0,0.0,0.6655054276127519,0.02843248321231662,0.6939379108250685
489600,0.2787422662053032,567.3472410654955,22.52578941667663,0.0,916.7205086944211,566.4000000000001,259.20000000000005,297.12260053118166,77777,489600,9.5,330.14002146190506,88.70714550166606,296,0.6939429105929453,-1.830152253641254,0.4,0.8,101325,0.31,0.12463071281339322,-0.39367387525480796,32.43908640998392,489269.4582125434,1.4461656139815033,268.6946679404941,267.54999999999995,283.15,276.81237461063876,0.4014257279586958,3.6,0,297.15,0,294.15,0,0.5066206230342715,0,291.07055252358873,23.972600531181683,10.0,21.0,24.0,2,1,1,0.0,0.0,0.5673472410654955,0.02252578941667663,0.5898730304821721
493200,0.21053814433928358,322.4144291789801,9.706528016352337,0.0,920.5688862884369,566.4000000000001,259.20000000000005,297.11119961754287,77777,493200,7.3500000000000005,20.400969529085884,0.0,277,0.6939429105929453,-1.830152253641254,0.4,0.9,101325,0.51,-0.045066498993343806,-0.39359153400862174,32.7008098536038,492868.4139051152,1.6158628257882404,264.3630231897336,269.25,278.15,274.5820041232841,1.1868238913561442,3.1,0,297.15,0,294.15,0,0.3825529466649138,0,292.559364640021,23.96119961754289,5.0,21.0,24.0,2,1,1,0.0,0.0,0.32241442917898006,0.009706528016352337,0.3321209571953324
496800,0.16564839808955312,199.95239450152667,4.727518762595321,0.0,922.9071661998946,566.4000000000001,259.20000000000005,297.12549180541464,77777,496800,0.0,0.0,0.0,273,0.6939429105929453,-1.830152253641254,0.4,0.8,101325,0.46,-0.23008496387406363,-0.39350898224312403,32.96253334740957,496467.3702877925,1.8008812906689602,263.3805583149713,267.54999999999995,277.54999999999995,273.69933314589645,2.7576202181510405,3.1,0,297.15,0,294.15,0,0.30101847601200366,0,293.53777828785593,23.975491805414663,4.399999999999977,21.0,24.0,2,1,1,0.0,0.0,0.19995239450152666,0.004727518762595321,0.204679913264122
500400,-1.0909006286424212e-50,0.0,7.65873664671476e-99,1.2693501302968545e-47,718.2947973881885,56.64000000000001,25.92,296.7071551338959,77777,500400,0.0,0.0,0.0,262,0.6939429105929453,-1.830152253641254,0.4,0.9,101325,0.55,-0.42492379314886786,-0.3934262200218079,33.224256891521016,500066.3273622226,1.9957201199437644,260.81839831695146,267.54999999999995,274.84999999999997,272.03623585386,5.113814708343385,4.6,0,303.15,0,288.15,0,0.0,0,294.15,23.557155133895947,1.6999999999999886,15.0,30.0,0,1,0,0.0,1.2693501302968544e-50,0.0,7.65873664671476e-102,1.2693501302968544e-50
504000,1.2995712798607436e-101,0.0,1.0868934263252927e-200,8.300329673993298e-99,593.056114591752,56.64000000000001,25.92,296.00850186543124,77777,504000,0.0,0.0,0.0,264,0.6939429105929453,-1.830152253641254,0.4,0.8,101325,0.53,-0.6249735572769954,-0.3933432474083139,33.485980486057855,503665.28513005155,2.195769884071892,261.29287239065883,267.54999999999995,275.34999999999997,272.3366802222279,5.113814708343385,2.1,0,303.15,0,288.15,0,0.0,0,294.15,22.858501865431265,2.1999999999999886,15.0,30.0,0,1,0,0.0,8.300329673993297e-102,0.0,1.0868934263252926e-203,8.300329673993297e-102
507600,-1.5889187255721933e-153,1.0221042125609403e-150,1.6247633671072521e-304,0.0,517.0947928998312,56.64000000000001,25.92,295.4024306603781,77777,507600,0.0,0.0,0.0,263,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.7000000000000001,101325,0.44,-0.8253102312086731,-0.3932600644664297,33.74770413113968,507264.243592924,2.3961065580035696,260.95734728006784,265.95,275.95,272.2281465415137,4.71238898038469,3.1,0,303.15,0,288.15,0,0.0,0,294.15,22.25243066037814,2.8000000000000114,15.0,30.0,0,1,0,0.0,0.0,1.0221042125609402e-153,1.6247633671072521e-307,1.0221042125609402e-153
511200,-7.458890450503776e-204,8.027884815518175e-201,0.0,0.0,471.02178842275396,56.64000000000001,25.92,294.55800276825704,77777,511200,0.0,0.0,0.0,248,0.6939429105929453,-1.830152253641254,0.1,0.5,101325,0.6,-1.018074337099799,-0.39317667126009015,34.00942782688598,510863.202752483,2.5888706638946957,257.06954883361817,267.04999999999995,273.15,270.8529351442124,5.113814708343385,3.1,0,303.15,0,288.15,0,0.0,0,294.15,21.408002768257063,0.0,15.0,30.0,0,1,0,0.0,0.0,8.027884815518176e-204,0.0,8.027884815518176e-204
514800,7.4843757836630355e-255,0.0,0.0,3.4548482749126323e-251,443.0770173963362,56.64000000000001,25.92,293.9227932616865,77777,514800,0.0,0.0,0.0,246,0.6939429105929453,-1.830152253641254,0.0,0.30000000000000004,101325,0.5,-1.1841188347407114,-0.3930930678533769,34.27115157341618,514462.1626103706,2.754915161535608,256.6183024437262,265.95,274.25,271.19830535040546,6.283185307179586,5.7,0,303.15,0,288.15,0,0.0,0,294.15,20.772793261686502,1.1000000000000227,15.0,30.0,0,1,0,0.0,3.454848274912632e-254,0.0,0.0,3.454848274912632e-254
518400,8.02102621516597e-309,0.0,0.0,4.516988621841788e-305,426.12760142929955,56.64000000000001,25.92,293.69004635028654,77777,518400,0.0,0.0,0.0,254,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.28,-1.2691360734451083,-0.39300925431051853,34.53287537084953,518061.123168227,2.839932400240005,258.7449028692866,262.04999999999995,277.54999999999995,272.31796137401784,0.7853981633974483,4.6,0,303.15,0,288.15,0,0.0,0,294.15,20.54004635028656,4.399999999999977,15.0,30.0,0,1,0,0.0,4.516988621841788e-308,0.0,0.0,4.516988621841788e-308
522000,5e-324,0.0,0.0,3.4664e-320,415.8472546155736,56.64000000000001,25.92,292.94465419522885,77777,522000,0.0,0.0,0.0,249,0.6939429105929453,-1.830152253641254,0.2,0.30000000000000004,101325,0.41000000000000003,-1.2087413796024116,-0.39292523069588997,34.794599219305255,521660.08442769124,2.779537706397308,257.55681762364264,263.15,273.75,270.20944199692775,4.71238898038469,2.6,0,303.15,0,288.15,0,0.0,0,294.15,19.794654195228873,0.6000000000000227,15.0,30.0,0,1,0,0.0,3.5e-323,0.0,0.0,3.5e-323
525600,5e-324,0.0,0.0,3.9115e-320,409.6118457485586,56.64000000000001,25.92,292.215852661762,88888,525600,0.0,0.0,0.0,254,0.6939429105929453,-1.830152253641254,0.5,0.6000000000000001,101325,0.54,-1.0521269607404267,-0.3928409970740129,35.05632311890242,525259.0463904009,2.6229232875353232,258.59358436519886,265.34999999999997,272.54999999999995,269.9737174327058,3.9269908169872414,5.1,0,303.15,0,288.15,0,0.0,0,294.15,19.06585266176205,-0.6000000000000227,15.0,30.0,0,1,0,0.0,4e-323,0.0,0.0,4e-323
529200,5e-324,0.0,0.0,4.2574e-320,405.8298791137795,56.64000000000001,25.92,291.6021096881905,77777,529200,0.0,0.0,0.0,248,0.6939429105929453,-1.830152253641254,0.4,0.5,101325,0.49,-0.8622462393212333,-0.39275655350955496,35.318047069760034,528858.0090579921,2.43304256611613,257.2417954397034,263.75,272.04999999999995,269.2545028599052,3.543018381548489,5.1,0,303.15,0,288.15,0,0.0,0,294.15,18.452109688190546,-1.1000000000000227,15.0,30.0,0,1,0,0.0,4.4e-323,0.0,0.0,4.4e-323
532800,5e-324,0.0,0.0,4.6837e-320,403.53600040724535,56.64000000000001,25.92,290.88453809412437,77777,532800,0.0,0.0,0.0,243,0.6939429105929453,-1.830152253641254,0.4,0.5,101325,0.62,-0.6624878308717332,-0.3926719000673302,35.579771071996944,532456.9724320995,2.23328415766663,255.90120906565892,264.84999999999997,270.34999999999997,268.45710119966617,3.543018381548489,5.1,0,303.15,0,288.15,0,0.0,0,294.15,17.73453809412439,-2.8000000000000114,15.0,30.0,0,1,0,0.0,4.4e-323,0.0,0.0,4.4e-323
536400,5e-324,0.0,0.0,4.9856e-320,402.1446926490274,56.64000000000001,25.92,290.38953790241067,30500,536400,0.0,0.0,0.0,251,0.6939429105929453,-1.830152253641254,0.7000000000000001,0.8,101325,0.54,-0.4618662037983392,-0.3925870368122985,35.841495125731946,536055.9365143566,2.0326625305932358,257.9990696850255,263.75,270.95,268.57439110624045,3.543018381548489,3.6,0,303.15,0,288.15,0,0.0,0,294.15,17.23953790241069,-2.1999999999999886,15.0,30.0,0,1,0,0.0,5e-323,0.0,0.0,5e-323
540000,5e-324,0.0,0.0,5.254e-320,401.30082184079134,56.64000000000001,25.92,289.85858387489935,25900,540000,0.0,0.0,0.0,250,0.6939429105929453,-1.830152253641254,0.6000000000000001,0.9,101325,0.62,-0.2655716291274546,-0.39250196380956565,36.10321923108371,539654.9013063951,1.8363679559223511,257.64262327556185,265.34999999999997,270.95,268.99750285192056,3.543018381548489,6.2,0,303.15,0,288.15,0,0.0,0,294.15,16.708583874899375,-2.1999999999999886,15.0,30.0,0,1,0,0.0,5.4e-323,0.0,0.0,5.4e-323
543600,5e-324,0.0,0.0,5.4545e-320,400.7889883253188,56.64000000000001,25.92,289.3481226873371,27400,543600,7.263157894736841,14.831896551724137,0.0,250,0.6939429105929453,-1.830152253641254,0.6000000000000001,0.9,101325,0.62,-0.07815473822042107,-0.39241668112438294,36.364943388170815,543253.8668098454,1.6489510650153176,257.64262327556185,265.34999999999997,270.95,268.99750285192056,3.543018381548489,7.2,0,303.15,0,288.15,0,0.0,0,294.15,16.198122687337104,-2.1999999999999886,15.0,30.0,0,1,0,0.0,5.4e-323,0.0,0.0,5.4e-323
547200,5e-324,0.0,0.0,5.3883e-320,400.4785456070683,56.64000000000001,25.92,289.3886009627876,77777,547200,71.22213622291022,363.4408307210032,97.88825021132713,248,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.6000000000000001,101325,0.5700000000000001,0.09512566725368288,-0.3923311888221474,36.62666759711171,546852.8330263366,1.4756706595412137,257.12433923059723,265.34999999999997,272.04999999999995,269.706079478206,3.543018381548489,7.2,0,303.15,0,288.15,0,0.0,0,294.15,16.238600962787643,-1.1000000000000227,21.0,24.0,2,0,1,4.761399037212357,5.4e-323,0.0,0.0,5.4e-323
550800,0.07968088075348147,0.0,0.591770478726144,239.22132905287233,606.8914447054443,566.4000000000001,259.20000000000005,294.21197464268454,77777,550800,118.71831412977562,794.1704545454545,253.63505189640122,244,0.6939429105929453,-1.830152253641254,0.0,0.1,101325,0.49,0.24744430251722593,-0.39224548696840117,36.88839185802476,550451.7999574962,1.3233520242776706,256.00617873270056,265.34999999999997,273.75,270.7088880782462,0.4014257279586958,6.2,0,297.15,0,294.15,0,0.14444425751914114,0,296.89444089286366,21.06197464268456,0.6000000000000227,21.0,24.0,2,1,1,0.0,0.23922132905287233,0.0,0.0005917704787261439,0.23981309953159846
554400,-7.129629282928012e-38,0.0,3.271335760421285e-73,1.7728290949905587e-34,732.5279686092018,566.4000000000001,259.20000000000005,295.75032299798767,77777,554400,105.42707357075913,903.3348181818182,385.33219239776616,258,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.4,0.3699271741896337,-0.3921595756288318,37.15011617102822,554050.7676049505,1.2008691526052628,259.7061434576342,265.95,277.54999999999995,273.24456468343845,2.356194490192345,4.6,0,297.15,0,294.15,0,0.0,0,294.15,22.60032299798769,4.399999999999977,21.0,24.0,2,1,1,0.0,1.7728290949905587e-37,0.0,3.2713357604212846e-76,1.7728290949905587e-37
558000,0.15087532220305924,170.88504296932405,3.5733569659557776,0.0,808.4360417269837,566.4000000000001,259.20000000000005,297.2210293872963,77777,558000,81.93181818181819,955.3027692307693,468.69551687250805,265,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.31,0.452151667707527,-0.39207345486927186,37.41184053624024,557649.7359703239,1.1186446590873695,261.5874418618731,264.84999999999997,279.84999999999997,274.3181568107782,1.5707963267948966,4.6,0,297.15,0,294.15,0,0.27475142005640646,0,293.85298295932307,24.071029387296335,6.699999999999989,21.0,24.0,2,0,1,0.07102938729633479,0.0,0.17088504296932405,0.0035733569659557774,0.17445839993527984
561600,0.2401765732759963,426.73023864877746,14.410131524679068,0.0,854.7766896732489,566.4000000000001,259.20000000000005,297.1898577562443,77777,561600,57.466911764705884,967.0136752136752,500.8132743362832,267,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.34,0.4846042950069056,-0.3919871247556987,37.67356495377886,561248.7050552397,1.086192031787991,261.85827507338837,265.95,279.84999999999997,274.57812449765294,6.283185307179586,3.1,0,297.15,0,294.15,0,0.4369365971910264,0,291.90676083370766,24.039857756244317,6.699999999999989,21.0,24.0,2,0,1,0.03985775624431653,0.0,0.42673023864877746,0.014410131524679067,0.44114037017345653
